fecha_dia,FECHA_HORA_RDF,codigo_estacion,sentido_codigo,Hora_Codigo,Valor_Intensidad
,,,,HOR2,111
,,,,HOR3,71
,,,,HOR4,62
,,,,HOR5,57
,,,,HOR6,51
,,,,HOR7,68
,,,,HOR8,68
,,,,HOR9,88
,,,,HOR10,129
,,,,HOR11,213
,,,,HOR12,318
30/03/2025,2025-03-30T01:00:00,ES49,Oeste,HOR1,437
,,,,HOR2,468
,,,,HOR3,477
,,,,HOR4,251
,,,,HOR5,251
,,,,HOR6,340
,,,,HOR7,351
,,,,HOR8,379
,,,,HOR9,480
,,,,HOR10,352
,,,,HOR11,223
,,,,HOR12,128
30/03/2025,2025-03-30T01:00:00,ES50,Norte,HOR1,222
,,,,HOR2,153
,,,,HOR3,137
,,,,HOR4,125
,,,,HOR5,92
,,,,HOR6,83
,,,,HOR7,85
,,,,HOR8,61
,,,,HOR9,72
,,,,HOR10,91
,,,,HOR11,104
,,,,HOR12,153
30/03/2025,2025-03-30T01:00:00,ES50,Sur,HOR1,368
,,,,HOR2,405
,,,,HOR3,130
,,,,HOR4,182
,,,,HOR5,184
,,,,HOR6,229
,,,,HOR7,359
,,,,HOR8,380
,,,,HOR9,47
,,,,HOR10,36
,,,,HOR11,26
,,,,HOR12,30
30/03/2025,2025-03-30T01:00:00,ES50,Este,HOR1,289
,,,,HOR2,194
,,,,HOR3,192
,,,,HOR4,140
,,,,HOR5,144
,,,,HOR6,145
,,,,HOR7,101
,,,,HOR8,80
,,,,HOR9,107
,,,,HOR10,138
,,,,HOR11,205
,,,,HOR12,263
30/03/2025,2025-03-30T01:00:00,ES50,Oeste,HOR1,314
,,,,HOR2,342
,,,,HOR3,409
,,,,HOR4,226
,,,,HOR5,232
,,,,HOR6,272
,,,,HOR7,290
,,,,HOR8,354
,,,,HOR9,307
,,,,HOR10,290
,,,,HOR11,205
,,,,HOR12,169
30/03/2025,2025-03-30T01:00:00,ES51,Norte,HOR1,173
,,,,HOR2,105
,,,,HOR3,0
,,,,HOR4,72
,,,,HOR5,70
,,,,HOR6,54
,,,,HOR7,50
,,,,HOR8,65
,,,,HOR9,94
,,,,HOR10,127
,,,,HOR11,208
,,,,HOR12,272
30/03/2025,2025-03-30T01:00:00,ES51,Sur,HOR1,302
,,,,HOR2,330
,,,,HOR3,402
,,,,HOR4,257
,,,,HOR5,227
,,,,HOR6,236
,,,,HOR7,287
,,,,HOR8,306
,,,,HOR9,348
,,,,HOR10,313
,,,,HOR11,185
,,,,HOR12,116
30/03/2025,2025-03-30T01:00:00,ES51,Este,HOR1,96
,,,,HOR2,70
,,,,HOR3,0
,,,,HOR4,49
,,,,HOR5,33
,,,,HOR6,45
,,,,HOR7,33
,,,,HOR8,44
,,,,HOR9,74
,,,,HOR10,123
,,,,HOR11,164
,,,,HOR12,236
30/03/2025,2025-03-30T01:00:00,ES51,Oeste,HOR1,268
,,,,HOR2,278
,,,,HOR3,292
,,,,HOR4,182
,,,,HOR5,201
,,,,HOR6,176
,,,,HOR7,212
,,,,HOR8,167
,,,,HOR9,227
,,,,HOR10,206
,,,,HOR11,131
,,,,HOR12,95
30/03/2025,2025-03-30T01:00:00,ES52,Norte,HOR1,197
,,,,HOR2,107
,,,,HOR3,0
,,,,HOR4,90
,,,,HOR5,73
,,,,HOR6,64
,,,,HOR7,62
,,,,HOR8,70
,,,,HOR9,137
,,,,HOR10,204
,,,,HOR11,241
,,,,HOR12,310
30/03/2025,2025-03-30T01:00:00,ES52,Sur,HOR1,425
,,,,HOR2,536
,,,,HOR3,535
,,,,HOR4,369
,,,,HOR5,398
,,,,HOR6,497
,,,,HOR7,481
,,,,HOR8,473
,,,,HOR9,457
,,,,HOR10,461
,,,,HOR11,317
,,,,HOR12,179
30/03/2025,2025-03-30T01:00:00,ES52,Este,HOR1,151
,,,,HOR2,75
,,,,HOR3,0
,,,,HOR4,52
,,,,HOR5,45
,,,,HOR6,45
,,,,HOR7,42
,,,,HOR8,61
,,,,HOR9,79
,,,,HOR10,196
,,,,HOR11,157
,,,,HOR12,204
30/03/2025,2025-03-30T01:00:00,ES52,Oeste,HOR1,262
,,,,HOR2,285
,,,,HOR3,305
,,,,HOR4,193
,,,,HOR5,186
,,,,HOR6,222
,,,,HOR7,272
,,,,HOR8,274
,,,,HOR9,416
,,,,HOR10,266
,,,,HOR11,144
,,,,HOR12,101
30/03/2025,2025-03-30T01:00:00,ES53,Norte,HOR1,183
,,,,HOR2,143
,,,,HOR3,130
,,,,HOR4,103
,,,,HOR5,98
,,,,HOR6,91
,,,,HOR7,101
,,,,HOR8,89
,,,,HOR9,91
,,,,HOR10,144
,,,,HOR11,195
,,,,HOR12,178
30/03/2025,2025-03-30T01:00:00,ES53,Sur,HOR1,236
,,,,HOR2,253
,,,,HOR3,288
,,,,HOR4,272
,,,,HOR5,279
,,,,HOR6,248
,,,,HOR7,229
,,,,HOR8,271
,,,,HOR9,280
,,,,HOR10,282
,,,,HOR11,199
,,,,HOR12,149
30/03/2025,2025-03-30T01:00:00,ES53,Este,HOR1,273
,,,,HOR2,230
,,,,HOR3,238
,,,,HOR4,186
,,,,HOR5,165
,,,,HOR6,153
,,,,HOR7,180
,,,,HOR8,160
,,,,HOR9,190
,,,,HOR10,262
,,,,HOR11,322
,,,,HOR12,346
30/03/2025,2025-03-30T01:00:00,ES53,Oeste,HOR1,376
,,,,HOR2,456
,,,,HOR3,425
,,,,HOR4,374
,,,,HOR5,376
,,,,HOR6,444
,,,,HOR7,398
,,,,HOR8,462
,,,,HOR9,427
,,,,HOR10,416
,,,,HOR11,328
,,,,HOR12,268
30/03/2025,2025-03-30T01:00:00,ES54,Norte,HOR1,154
,,,,HOR2,113
,,,,HOR3,66
,,,,HOR4,75
,,,,HOR5,88
,,,,HOR6,63
,,,,HOR7,74
,,,,HOR8,83
,,,,HOR9,96
,,,,HOR10,117
,,,,HOR11,150
,,,,HOR12,219
30/03/2025,2025-03-30T01:00:00,ES54,Sur,HOR1,223
,,,,HOR2,238
,,,,HOR3,238
,,,,HOR4,185
,,,,HOR5,199
,,,,HOR6,211
,,,,HOR7,203
,,,,HOR8,192
,,,,HOR9,233
,,,,HOR10,201
,,,,HOR11,165
,,,,HOR12,114
30/03/2025,2025-03-30T01:00:00,ES54,Este,HOR1,192
,,,,HOR2,129
,,,,HOR3,109
,,,,HOR4,78
,,,,HOR5,55
,,,,HOR6,81
,,,,HOR7,86
,,,,HOR8,104
,,,,HOR9,87
,,,,HOR10,149
,,,,HOR11,163
,,,,HOR12,184
30/03/2025,2025-03-30T01:00:00,ES54,Oeste,HOR1,224
,,,,HOR2,247
,,,,HOR3,281
,,,,HOR4,240
,,,,HOR5,239
,,,,HOR6,250
,,,,HOR7,232
,,,,HOR8,268
,,,,HOR9,247
,,,,HOR10,249
,,,,HOR11,242
,,,,HOR12,191
30/03/2025,2025-03-30T01:00:00,ES55,Norte,HOR1,109
,,,,HOR2,79
,,,,HOR3,54
,,,,HOR4,24
,,,,HOR5,24
,,,,HOR6,31
,,,,HOR7,46
,,,,HOR8,50
,,,,HOR9,74
,,,,HOR10,104
,,,,HOR11,146
,,,,HOR12,140
30/03/2025,2025-03-30T01:00:00,ES55,Sur,HOR1,188
,,,,HOR2,224
,,,,HOR3,187
,,,,HOR4,178
,,,,HOR5,159
,,,,HOR6,196
,,,,HOR7,193
,,,,HOR8,188
,,,,HOR9,197
,,,,HOR10,153
,,,,HOR11,127
,,,,HOR12,85
30/03/2025,2025-03-30T01:00:00,ES55,Este,HOR1,68
,,,,HOR2,50
,,,,HOR3,30
,,,,HOR4,26
,,,,HOR5,35
,,,,HOR6,26
,,,,HOR7,22
,,,,HOR8,39
,,,,HOR9,56
,,,,HOR10,70
,,,,HOR11,119
,,,,HOR12,122
30/03/2025,2025-03-30T01:00:00,ES55,Oeste,HOR1,173
,,,,HOR2,191
,,,,HOR3,157
,,,,HOR4,144
,,,,HOR5,137
,,,,HOR6,146
,,,,HOR7,164
,,,,HOR8,148
,,,,HOR9,168
,,,,HOR10,198
,,,,HOR11,106
,,,,HOR12,75
30/03/2025,2025-03-30T01:00:00,ES56,Norte,HOR1,62
,,,,HOR2,36
,,,,HOR3,62
,,,,HOR4,31
,,,,HOR5,35
,,,,HOR6,33
,,,,HOR7,58
,,,,HOR8,77
,,,,HOR9,103
,,,,HOR10,137
,,,,HOR11,181
,,,,HOR12,210
30/03/2025,2025-03-30T01:00:00,ES56,Sur,HOR1,194
,,,,HOR2,296
,,,,HOR3,163
,,,,HOR4,145
,,,,HOR5,155
,,,,HOR6,177
,,,,HOR7,191
,,,,HOR8,326
,,,,HOR9,154
,,,,HOR10,106
,,,,HOR11,104
,,,,HOR12,52
30/03/2025,2025-03-30T01:00:00,ES56,Este,HOR1,57
,,,,HOR2,72
,,,,HOR3,39
,,,,HOR4,38
,,,,HOR5,24
,,,,HOR6,27
,,,,HOR7,33
,,,,HOR8,41
,,,,HOR9,59
,,,,HOR10,70
,,,,HOR11,85
,,,,HOR12,114
30/03/2025,2025-03-30T01:00:00,ES56,Oeste,HOR1,123
,,,,HOR2,128
,,,,HOR3,70
,,,,HOR4,77
,,,,HOR5,102
,,,,HOR6,93
,,,,HOR7,113
,,,,HOR8,120
,,,,HOR9,113
,,,,HOR10,94
,,,,HOR11,57
,,,,HOR12,41
30/03/2025,2025-03-30T01:00:00,ES57,Norte,HOR1,167
,,,,HOR2,156
,,,,HOR3,71
,,,,HOR4,35
,,,,HOR5,51
,,,,HOR6,60
,,,,HOR7,85
,,,,HOR8,115
,,,,HOR9,234
,,,,HOR10,334
,,,,HOR11,439
,,,,HOR12,532
30/03/2025,2025-03-30T01:00:00,ES57,Sur,HOR1,619
,,,,HOR2,455
,,,,HOR3,357
,,,,HOR4,407
,,,,HOR5,500
,,,,HOR6,445
,,,,HOR7,409
,,,,HOR8,419
,,,,HOR9,369
,,,,HOR10,261
,,,,HOR11,150
,,,,HOR12,69
30/03/2025,2025-03-30T01:00:00,ES57,Este,HOR1,104
,,,,HOR2,72
,,,,HOR3,47
,,,,HOR4,39
,,,,HOR5,36
,,,,HOR6,57
,,,,HOR7,55
,,,,HOR8,83
,,,,HOR9,182
,,,,HOR10,265
,,,,HOR11,444
,,,,HOR12,478
30/03/2025,2025-03-30T01:00:00,ES57,Oeste,HOR1,592
,,,,HOR2,568
,,,,HOR3,339
,,,,HOR4,361
,,,,HOR5,467
,,,,HOR6,495
,,,,HOR7,508
,,,,HOR8,524
,,,,HOR9,367
,,,,HOR10,221
,,,,HOR11,115
,,,,HOR12,56
30/03/2025,2025-03-30T01:00:00,ES58,Norte,HOR1,73
,,,,HOR2,60
,,,,HOR3,52
,,,,HOR4,43
,,,,HOR5,55
,,,,HOR6,66
,,,,HOR7,56
,,,,HOR8,118
,,,,HOR9,144
,,,,HOR10,221
,,,,HOR11,329
,,,,HOR12,375
30/03/2025,2025-03-30T01:00:00,ES58,Sur,HOR1,376
,,,,HOR2,354
,,,,HOR3,210
,,,,HOR4,286
,,,,HOR5,354
,,,,HOR6,372
,,,,HOR7,303
,,,,HOR8,262
,,,,HOR9,180
,,,,HOR10,152
,,,,HOR11,78
,,,,HOR12,51
30/03/2025,2025-03-30T01:00:00,ES58,Este,HOR1,54
,,,,HOR2,24
,,,,HOR3,39
,,,,HOR4,19
,,,,HOR5,30
,,,,HOR6,33
,,,,HOR7,36
,,,,HOR8,57
,,,,HOR9,96
,,,,HOR10,152
,,,,HOR11,178
,,,,HOR12,239
30/03/2025,2025-03-30T01:00:00,ES58,Oeste,HOR1,291
,,,,HOR2,260
,,,,HOR3,160
,,,,HOR4,184
,,,,HOR5,194
,,,,HOR6,220
,,,,HOR7,250
,,,,HOR8,238
,,,,HOR9,171
,,,,HOR10,99
,,,,HOR11,63
,,,,HOR12,30
30/03/2025,2025-03-30T01:00:00,ES59,Norte,HOR1,76
,,,,HOR2,96
,,,,HOR3,71
,,,,HOR4,37
,,,,HOR5,35
,,,,HOR6,55
,,,,HOR7,50
,,,,HOR8,67
,,,,HOR9,81
,,,,HOR10,101
,,,,HOR11,149
,,,,HOR12,182
30/03/2025,2025-03-30T01:00:00,ES59,Sur,HOR1,226
,,,,HOR2,230
,,,,HOR3,170
,,,,HOR4,159
,,,,HOR5,190
,,,,HOR6,196
,,,,HOR7,169
,,,,HOR8,241
,,,,HOR9,235
,,,,HOR10,181
,,,,HOR11,134
,,,,HOR12,69
30/03/2025,2025-03-30T01:00:00,ES59,Este,HOR1,32
,,,,HOR2,12
,,,,HOR3,38
,,,,HOR4,31
,,,,HOR5,25
,,,,HOR6,51
,,,,HOR7,56
,,,,HOR8,86
,,,,HOR9,77
,,,,HOR10,105
,,,,HOR11,159
,,,,HOR12,143
30/03/2025,2025-03-30T01:00:00,ES59,Oeste,HOR1,191
,,,,HOR2,177
,,,,HOR3,147
,,,,HOR4,111
,,,,HOR5,160
,,,,HOR6,155
,,,,HOR7,128
,,,,HOR8,133
,,,,HOR9,146
,,,,HOR10,123
,,,,HOR11,71
,,,,HOR12,48
30/03/2025,2025-03-30T01:00:00,ES60,Norte,HOR1,103
,,,,HOR2,84
,,,,HOR3,76
,,,,HOR4,75
,,,,HOR5,53
,,,,HOR6,57
,,,,HOR7,81
,,,,HOR8,116
,,,,HOR9,193
,,,,HOR10,278
,,,,HOR11,368
,,,,HOR12,368
30/03/2025,2025-03-30T01:00:00,ES60,Sur,HOR1,403
,,,,HOR2,332
,,,,HOR3,222
,,,,HOR4,238
,,,,HOR5,297
,,,,HOR6,338
,,,,HOR7,324
,,,,HOR8,269
,,,,HOR9,229
,,,,HOR10,150
,,,,HOR11,76
,,,,HOR12,45
30/03/2025,2025-03-30T01:00:00,ES60,Este,HOR1,128
,,,,HOR2,60
,,,,HOR3,84
,,,,HOR4,55
,,,,HOR5,53
,,,,HOR6,62
,,,,HOR7,59
,,,,HOR8,98
,,,,HOR9,142
,,,,HOR10,232
,,,,HOR11,270
,,,,HOR12,405
30/03/2025,2025-03-30T01:00:00,ES60,Oeste,HOR1,491
,,,,HOR2,453
,,,,HOR3,288
,,,,HOR4,294
,,,,HOR5,389
,,,,HOR6,364
,,,,HOR7,443
,,,,HOR8,434
,,,,HOR9,406
,,,,HOR10,235
,,,,HOR11,153
,,,,HOR12,81
31/03/2025,2025-03-31T01:00:00,ES01,Norte,HOR1,251
,,,,HOR2,173
,,,,HOR3,157
,,,,HOR4,105
,,,,HOR5,222
,,,,HOR6,631
,,,,HOR7,1794
,,,,HOR8,2256
,,,,HOR9,2052
,,,,HOR10,1544
,,,,HOR11,1640
,,,,HOR12,1630
31/03/2025,2025-03-31T01:00:00,ES01,Sur,HOR1,1920
,,,,HOR2,2091
,,,,HOR3,1717
,,,,HOR4,1587
,,,,HOR5,1771
,,,,HOR6,1935
,,,,HOR7,1919
,,,,HOR8,1585
,,,,HOR9,1036
,,,,HOR10,701
,,,,HOR11,547
,,,,HOR12,339
31/03/2025,2025-03-31T01:00:00,ES01,Este,HOR1,238
,,,,HOR2,177
,,,,HOR3,166
,,,,HOR4,95
,,,,HOR5,165
,,,,HOR6,332
,,,,HOR7,649
,,,,HOR8,1274
,,,,HOR9,1390
,,,,HOR10,1107
,,,,HOR11,1156
,,,,HOR12,1184
31/03/2025,2025-03-31T01:00:00,ES01,Oeste,HOR1,1242
,,,,HOR2,1158
,,,,HOR3,1232
,,,,HOR4,1260
,,,,HOR5,1313
,,,,HOR6,1318
,,,,HOR7,1138
,,,,HOR8,897
,,,,HOR9,665
,,,,HOR10,500
,,,,HOR11,435
,,,,HOR12,307
31/03/2025,2025-03-31T01:00:00,ES02,Norte,HOR1,264
,,,,HOR2,175
,,,,HOR3,131
,,,,HOR4,112
,,,,HOR5,88
,,,,HOR6,90
,,,,HOR7,99
,,,,HOR8,317
,,,,HOR9,460
,,,,HOR10,554
,,,,HOR11,579
,,,,HOR12,565
31/03/2025,2025-03-31T01:00:00,ES02,Sur,HOR1,548
,,,,HOR2,522
,,,,HOR3,434
,,,,HOR4,402
,,,,HOR5,468
,,,,HOR6,434
,,,,HOR7,442
,,,,HOR8,508
,,,,HOR9,463
,,,,HOR10,371
,,,,HOR11,300
,,,,HOR12,269
31/03/2025,2025-03-31T01:00:00,ES02,Este,HOR1,472
,,,,HOR2,347
,,,,HOR3,300
,,,,HOR4,222
,,,,HOR5,202
,,,,HOR6,284
,,,,HOR7,586
,,,,HOR8,1133
,,,,HOR9,1393
,,,,HOR10,1333
,,,,HOR11,1275
,,,,HOR12,1205
31/03/2025,2025-03-31T01:00:00,ES02,Oeste,HOR1,1207
,,,,HOR2,1259
,,,,HOR3,1267
,,,,HOR4,1217
,,,,HOR5,1228
,,,,HOR6,1162
,,,,HOR7,1151
,,,,HOR8,1050
,,,,HOR9,1068
,,,,HOR10,945
,,,,HOR11,853
,,,,HOR12,797
31/03/2025,2025-03-31T01:00:00,ES03,Norte,HOR1,227
,,,,HOR2,168
,,,,HOR3,131
,,,,HOR4,112
,,,,HOR5,84
,,,,HOR6,127
,,,,HOR7,496
,,,,HOR8,2293
,,,,HOR9,2411
,,,,HOR10,2320
,,,,HOR11,1918
,,,,HOR12,1637
31/03/2025,2025-03-31T01:00:00,ES03,Sur,HOR1,1662
,,,,HOR2,1356
,,,,HOR3,1542
,,,,HOR4,1706
,,,,HOR5,1628
,,,,HOR6,1637
,,,,HOR7,1581
,,,,HOR8,1434
,,,,HOR9,1205
,,,,HOR10,1003
,,,,HOR11,635
,,,,HOR12,392
31/03/2025,2025-03-31T01:00:00,ES03,Este,HOR1,193
,,,,HOR2,138
,,,,HOR3,82
,,,,HOR4,61
,,,,HOR5,67
,,,,HOR6,55
,,,,HOR7,109
,,,,HOR8,276
,,,,HOR9,726
,,,,HOR10,793
,,,,HOR11,960
,,,,HOR12,1156
31/03/2025,2025-03-31T01:00:00,ES03,Oeste,HOR1,1256
,,,,HOR2,1283
,,,,HOR3,1366
,,,,HOR4,1354
,,,,HOR5,1109
,,,,HOR6,1295
,,,,HOR7,1433
,,,,HOR8,1357
,,,,HOR9,1137
,,,,HOR10,838
,,,,HOR11,511
,,,,HOR12,304
31/03/2025,2025-03-31T01:00:00,ES04,Norte,HOR1,179
,,,,HOR2,89
,,,,HOR3,69
,,,,HOR4,64
,,,,HOR5,41
,,,,HOR6,77
,,,,HOR7,336
,,,,HOR8,1124
,,,,HOR9,1212
,,,,HOR10,1136
,,,,HOR11,880
,,,,HOR12,875
31/03/2025,2025-03-31T01:00:00,ES04,Sur,HOR1,846
,,,,HOR2,892
,,,,HOR3,889
,,,,HOR4,861
,,,,HOR5,879
,,,,HOR6,898
,,,,HOR7,990
,,,,HOR8,963
,,,,HOR9,861
,,,,HOR10,706
,,,,HOR11,357
,,,,HOR12,271
31/03/2025,2025-03-31T01:00:00,ES04,Este,HOR1,106
,,,,HOR2,76
,,,,HOR3,61
,,,,HOR4,40
,,,,HOR5,39
,,,,HOR6,30
,,,,HOR7,111
,,,,HOR8,328
,,,,HOR9,675
,,,,HOR10,756
,,,,HOR11,585
,,,,HOR12,652
31/03/2025,2025-03-31T01:00:00,ES04,Oeste,HOR1,681
,,,,HOR2,688
,,,,HOR3,837
,,,,HOR4,874
,,,,HOR5,652
,,,,HOR6,737
,,,,HOR7,938
,,,,HOR8,957
,,,,HOR9,791
,,,,HOR10,500
,,,,HOR11,259
,,,,HOR12,160
31/03/2025,2025-03-31T01:00:00,ES05,Norte,HOR1,1269
,,,,HOR2,773
,,,,HOR3,505
,,,,HOR4,438
,,,,HOR5,321
,,,,HOR6,401
,,,,HOR7,769
,,,,HOR8,1160
,,,,HOR9,1388
,,,,HOR10,1568
,,,,HOR11,1790
,,,,HOR12,1952
31/03/2025,2025-03-31T01:00:00,ES05,Sur,HOR1,2189
,,,,HOR2,2422
,,,,HOR3,2882
,,,,HOR4,2772
,,,,HOR5,2374
,,,,HOR6,2709
,,,,HOR7,2981
,,,,HOR8,2837
,,,,HOR9,2427
,,,,HOR10,2065
,,,,HOR11,1642
,,,,HOR12,1313
31/03/2025,2025-03-31T01:00:00,ES05,Este,HOR1,409
,,,,HOR2,250
,,,,HOR3,167
,,,,HOR4,142
,,,,HOR5,144
,,,,HOR6,363
,,,,HOR7,1048
,,,,HOR8,1384
,,,,HOR9,1116
,,,,HOR10,1095
,,,,HOR11,1215
,,,,HOR12,1278
31/03/2025,2025-03-31T01:00:00,ES05,Oeste,HOR1,1327
,,,,HOR2,1355
,,,,HOR3,1368
,,,,HOR4,1348
,,,,HOR5,1244
,,,,HOR6,1243
,,,,HOR7,1272
,,,,HOR8,1263
,,,,HOR9,1236
,,,,HOR10,1044
,,,,HOR11,812
,,,,HOR12,598
31/03/2025,2025-03-31T01:00:00,ES06,Norte,HOR1,41
,,,,HOR2,21
,,,,HOR3,13
,,,,HOR4,17
,,,,HOR5,59
,,,,HOR6,225
,,,,HOR7,778
,,,,HOR8,838
,,,,HOR9,753
,,,,HOR10,597
,,,,HOR11,632
,,,,HOR12,674
31/03/2025,2025-03-31T01:00:00,ES06,Sur,HOR1,654
,,,,HOR2,743
,,,,HOR3,702
,,,,HOR4,812
,,,,HOR5,891
,,,,HOR6,951
,,,,HOR7,750
,,,,HOR8,613
,,,,HOR9,430
,,,,HOR10,243
,,,,HOR11,144
,,,,HOR12,84
31/03/2025,2025-03-31T01:00:00,ES06,Este,HOR1,46
,,,,HOR2,25
,,,,HOR3,14
,,,,HOR4,22
,,,,HOR5,57
,,,,HOR6,133
,,,,HOR7,488
,,,,HOR8,894
,,,,HOR9,694
,,,,HOR10,560
,,,,HOR11,598
,,,,HOR12,565
31/03/2025,2025-03-31T01:00:00,ES06,Oeste,HOR1,633
,,,,HOR2,674
,,,,HOR3,723
,,,,HOR4,739
,,,,HOR5,833
,,,,HOR6,933
,,,,HOR7,712
,,,,HOR8,563
,,,,HOR9,348
,,,,HOR10,217
,,,,HOR11,130
,,,,HOR12,66
31/03/2025,2025-03-31T01:00:00,ES07,Norte,HOR1,271
,,,,HOR2,153
,,,,HOR3,88
,,,,HOR4,79
,,,,HOR5,128
,,,,HOR6,200
,,,,HOR7,903
,,,,HOR8,1861
,,,,HOR9,2307
,,,,HOR10,2001
,,,,HOR11,1948
,,,,HOR12,2045
31/03/2025,2025-03-31T01:00:00,ES07,Sur,HOR1,2223
,,,,HOR2,2448
,,,,HOR3,3135
,,,,HOR4,3213
,,,,HOR5,2861
,,,,HOR6,2985
,,,,HOR7,3277
,,,,HOR8,2883
,,,,HOR9,2441
,,,,HOR10,1959
,,,,HOR11,1447
,,,,HOR12,528
31/03/2025,2025-03-31T01:00:00,ES07,Este,HOR1,306
,,,,HOR2,220
,,,,HOR3,166
,,,,HOR4,120
,,,,HOR5,164
,,,,HOR6,646
,,,,HOR7,2374
,,,,HOR8,2833
,,,,HOR9,2437
,,,,HOR10,2289
,,,,HOR11,1964
,,,,HOR12,1784
31/03/2025,2025-03-31T01:00:00,ES07,Oeste,HOR1,1700
,,,,HOR2,1751
,,,,HOR3,2211
,,,,HOR4,1992
,,,,HOR5,1722
,,,,HOR6,1804
,,,,HOR7,1806
,,,,HOR8,1554
,,,,HOR9,1407
,,,,HOR10,1267
,,,,HOR11,844
,,,,HOR12,399
31/03/2025,2025-03-31T01:00:00,ES08,Norte,HOR1,575
,,,,HOR2,469
,,,,HOR3,421
,,,,HOR4,337
,,,,HOR5,309
,,,,HOR6,349
,,,,HOR7,423
,,,,HOR8,666
,,,,HOR9,640
,,,,HOR10,718
,,,,HOR11,823
,,,,HOR12,782
31/03/2025,2025-03-31T01:00:00,ES08,Sur,HOR1,805
,,,,HOR2,804
,,,,HOR3,821
,,,,HOR4,772
,,,,HOR5,801
,,,,HOR6,798
,,,,HOR7,763
,,,,HOR8,777
,,,,HOR9,767
,,,,HOR10,773
,,,,HOR11,673
,,,,HOR12,562
31/03/2025,2025-03-31T01:00:00,ES08,Este,HOR1,522
,,,,HOR2,478
,,,,HOR3,377
,,,,HOR4,308
,,,,HOR5,316
,,,,HOR6,321
,,,,HOR7,392
,,,,HOR8,704
,,,,HOR9,832
,,,,HOR10,800
,,,,HOR11,865
,,,,HOR12,763
31/03/2025,2025-03-31T01:00:00,ES08,Oeste,HOR1,797
,,,,HOR2,897
,,,,HOR3,865
,,,,HOR4,817
,,,,HOR5,796
,,,,HOR6,851
,,,,HOR7,865
,,,,HOR8,738
,,,,HOR9,878
,,,,HOR10,799
,,,,HOR11,698
,,,,HOR12,597
31/03/2025,2025-03-31T01:00:00,ES09,Norte,HOR1,380
,,,,HOR2,425
,,,,HOR3,312
,,,,HOR4,290
,,,,HOR5,281
,,,,HOR6,280
,,,,HOR7,395
,,,,HOR8,488
,,,,HOR9,582
,,,,HOR10,569
,,,,HOR11,646
,,,,HOR12,612
31/03/2025,2025-03-31T01:00:00,ES09,Sur,HOR1,698
,,,,HOR2,689
,,,,HOR3,780
,,,,HOR4,706
,,,,HOR5,632
,,,,HOR6,676
,,,,HOR7,730
,,,,HOR8,779
,,,,HOR9,724
,,,,HOR10,587
,,,,HOR11,513
,,,,HOR12,458
31/03/2025,2025-03-31T01:00:00,ES09,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
31/03/2025,2025-03-31T01:00:00,ES09,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
31/03/2025,2025-03-31T01:00:00,ES10,Norte,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
31/03/2025,2025-03-31T01:00:00,ES10,Sur,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
31/03/2025,2025-03-31T01:00:00,ES10,Este,HOR1,198
,,,,HOR2,112
,,,,HOR3,86
,,,,HOR4,71
,,,,HOR5,97
,,,,HOR6,184
,,,,HOR7,407
,,,,HOR8,541
,,,,HOR9,554
,,,,HOR10,518
,,,,HOR11,439
,,,,HOR12,447
31/03/2025,2025-03-31T01:00:00,ES10,Oeste,HOR1,453
,,,,HOR2,489
,,,,HOR3,484
,,,,HOR4,504
,,,,HOR5,555
,,,,HOR6,532
,,,,HOR7,486
,,,,HOR8,490
,,,,HOR9,563
,,,,HOR10,430
,,,,HOR11,358
,,,,HOR12,200
31/03/2025,2025-03-31T01:00:00,ES11,Norte,HOR1,1087
,,,,HOR2,602
,,,,HOR3,268
,,,,HOR4,133
,,,,HOR5,111
,,,,HOR6,131
,,,,HOR7,698
,,,,HOR8,4742
,,,,HOR9,6253
,,,,HOR10,5996
,,,,HOR11,5400
,,,,HOR12,4225
31/03/2025,2025-03-31T01:00:00,ES11,Sur,HOR1,3672
,,,,HOR2,3445
,,,,HOR3,3697
,,,,HOR4,4732
,,,,HOR5,4622
,,,,HOR6,3856
,,,,HOR7,3999
,,,,HOR8,4197
,,,,HOR9,3464
,,,,HOR10,2913
,,,,HOR11,2253
,,,,HOR12,1315
31/03/2025,2025-03-31T01:00:00,ES11,Este,HOR1,1336
,,,,HOR2,681
,,,,HOR3,295
,,,,HOR4,187
,,,,HOR5,139
,,,,HOR6,153
