fecha,wikidata_fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2022-08-05,,4140.69,66720.12,70860.81,2952.53,9653,127,978
2022-09-05,,4450.55,66685.45,71136.0,2964.0,12088,49,12137
2022-10-05,,4490.28,66046.82,70537.1,2939.05,12754,27,12781
2022-11-05,,4755.08,65966.81,70721.89,2946.75,13915,3,13918
2022-12-05,,4785.48,66350.52,71136.0,2964.0,13661,31,13692
"May 13, 2022",Q69306428,4390.35,66193.53,70583.88,2941.0,12597,22,12619
"May 14, 2022",Q69306429,3412.38,67723.62,71136.0,2964.0,9053,45,9098
"May 15, 2022",Q69306430,3732.93,67403.07,71136.0,2964.0,9127,66,9193
"May 16, 2022",Q69306431,3480.89,67655.11,71136.0,2964.0,8248,61,8309
"May 17, 2022",Q69306432,4230.13,66905.87,71136.0,2964.0,1266,16,12676
"May 18, 2022",Q69306433,4594.09,66541.91,71136.0,2964.0,13878,9,13887
"May 19, 2022",Q69306434,4896.32,66101.78,70998.1,2958.25,14491,11,14502
"May 20, 2022",Q69306435,4867.59,66232.47,71100.06,2962.5,13462,19,13481
"May 21, 2022",Q69306436,3715.53,67420.47,71136.0,2964.0,9747,27,9774
"May 22, 2022",Q69306437,3491.2,67644.8,71136.0,2964.0,9082,61,9143
"May 23, 2022",Q69306438,4467.71,66668.29,71136.0,2964.0,12386,14,124
"May 24, 2022",Q69306439,4364.41,66771.59,71136.0,2964.0,12736,21,12757
"May 25, 2022",Q69306440,4912.55,66223.45,71136.0,2964.0,13665,11,13676
"May 26, 2022",Q69306441,4911.33,66224.67,71136.0,2964.0,13857,38,13895
"May 27, 2022",Q69306442,4572.25,66313.44,70885.69,2953.57,13452,82,13534
"May 28, 2022",Q69306443,3958.45,67177.55,71136.0,2964.0,10583,129,10712
"May 29, 2022",Q69306444,4340.43,66795.57,71136.0,2964.0,10512,92,10604
"May 30, 2022",Q69306445,4247.79,66888.21,71136.0,2964.0,11821,39,1186
"May 31, 2022",Q69306446,5146.51,65989.49,71136.0,2964.0,14083,41,14124
2022-01-06,,5164.35,65971.65,71136.0,2964.0,14382,36,14418
2022-02-06,,5186.35,64477.72,69664.07,2902.67,14557,17,14574
2022-03-06,,5210.42,64741.95,69952.37,2914.68,14176,91,14267
2022-04-06,,4050.87,65913.24,69964.11,2915.17,10409,91,105
2022-05-06,,3895.93,67240.07,71136.0,2964.0,9369,63,9432
2022-06-06,,4713.95,66422.05,71136.0,2964.0,13315,42,13357
2022-07-06,,5157.87,65854.32,71012.19,2958.84,14484,32,14516
2022-08-06,,5183.54,65100.82,70284.36,2928.52,14839,44,14883
2022-09-06,,5355.47,65517.68,70873.15,2953.05,15172,43,15215
2022-10-06,,4899.42,66236.58,71136.0,2964.0,14015,35,1405
2022-11-06,,4183.0,66953.0,71136.0,2964.0,10114,48,10162
2022-12-06,,3528.6,67607.4,71136.0,2964.0,9224,55,9279
"June 13, 2022",Q69306459,4334.4,66801.6,71136.0,2964.0,12788,35,12823
"June 14, 2022",Q69306460,5005.33,66130.67,71136.0,2964.0,14087,16,14103
"June 15, 2022",Q69306461,5016.98,66119.02,71136.0,2964.0,14405,18,14423
"June 16, 2022",Q69306462,4601.7,66534.3,71136.0,2964.0,13678,7,13685
"June 17, 2022",Q69306463,4497.87,66638.13,71136.0,2964.0,12918,5,12923
"June 18, 2022",Q69306464,3600.13,67535.87,71136.0,2964.0,10022,49,10071
"June 19, 2022",Q69306465,3526.15,66468.73,69994.88,2916.45,9065,46,9111
"June 20, 2022",Q69306466,4380.53,65430.59,69811.12,2908.8,12473,29,12502
"June 21, 2022",Q69306467,4985.86,65628.68,70614.54,2942.27,14253,37,1429
"June 22, 2022",Q69306468,5187.04,65414.15,70601.19,2941.72,14525,62,14587
"June 23, 2022",Q69306469,5037.33,66098.67,71136.0,2964.0,1392,24,13944
"June 24, 2022",Q69306470,4898.1,65561.44,70459.54,2935.81,13471,21,13492
"June 25, 2022",Q69306471,3729.9,66600.46,70330.36,2930.43,9691,67,9758
"June 26, 2022",Q69306472,3570.41,66172.32,69742.73,2905.95,8991,90,9081
"June 27, 2022",Q69306473,4785.5,66186.05,70971.55,2957.15,12582,46,12628
"June 28, 2022",Q69306474,4876.85,65865.32,70742.17,2947.59,13316,55,13371
"June 29, 2022",Q69306475,5142.98,65836.19,70979.17,2957.47,1344,51,13491
2022-06-30,,4836.62,66299.38,71136.0,2964.0,13421,47,13468
2022-01-07,,4852.66,65941.39,70794.32,2949.76,12908,24,12932
2022-02-07,,3853.25,67282.75,71136.0,2964.0,9861,57,9918
2022-03-07,,3539.42,67099.15,70638.57,2943.27,8925,42,8967
2022-04-07,,4455.78,65580.36,70036.14,2918.17,12800,69,12869
2022-05-07,,4884.31,65490.15,70374.46,2932.27,13851,32,13883
2022-06-07,,5065.49,64711.76,69777.25,2907.39,13435,28,13463
2022-07-07,,5006.4,65336.44,70342.84,2930.95,13525,19,13544
2022-08-07,,4806.23,65207.1,70013.33,2917.22,12519,44,12563
2022-09-07,,3598.13,66118.31,69716.44,2904.85,8592,40,8632
2022-10-07,,3253.63,66110.95,69364.58,2890.19,7916,24,7940
2022-11-07,,4189.9,65308.83,69498.73,2895.78,11839,30,11869
2022-12-07,,4222.11,65152.4,69374.51,2890.6,12047,40,12087
"July 13, 2022",Q69306489,4522.22,64683.33,69205.55,2883.56,13244,25,13269
"July 14, 2022",Q69306490,4449.53,64610.9,69060.43,2877.52,12572,18,12590
"July 15, 2022",Q69306491,4007.41,65230.17,69237.58,2884.9,10985,28,11013
"July 16, 2022",Q69306492,2950.23,66017.19,68967.42,2873.64,7632,45,7677
"July 17, 2022",Q69306493,2772.74,65628.51,68401.25,2850.05,7087,30,7117
"July 18, 2022",Q69306494,3733.27,64682.63,68415.9,2850.66,10850,19,10869
"July 19, 2022",Q69306495,4573.5,64457.22,69030.72,2876.28,12384,6,12390
"July 20, 2022",Q69306496,4566.59,65081.6,69648.19,2902.01,12791,11,12802
"July 21, 2022",Q69306497,4368.3,64975.45,69343.75,2889.32,12361,13,12374
"July 22, 2022",Q69306498,3831.9,65510.8,69342.7,2889.28,10518,7,10525
"July 23, 2022",Q69306499,2838.95,67465.89,70304.84,2929.37,6959,24,6983
"July 24, 2022",Q69306500,2448.82,67583.62,70032.44,2918.02,5946,6,5952
"July 25, 2022",Q69306501,2544.17,67130.65,69674.82,2903.12,6137,23,6160
"July 26, 2022",Q69306502,3805.4,66875.67,70681.07,2945.04,10881,12,10893
"July 27, 2022",Q69306503,4018.73,66758.14,70776.87,2949.04,11534,13,11547
"July 28, 2022",Q69306504,4253.85,66558.4,70812.25,2950.51,11703,19,11722
"July 29, 2022",Q69306505,3914.88,65867.53,69782.41,2907.6,10135,13,10148
"July 30, 2022",Q69306506,2760.8,66846.6,69607.4,2900.31,7001,19,7020
"July 31, 2022",Q69306507,2652.83,66157.93,68810.76,2867.12,6977,12,6989
2022-01-08,,3227.2,65219.2,68446.4,2851.93,8977,16,8993
2022-02-08,,3049.22,65377.54,68426.76,2851.12,9005,28,9033
2022-03-08,,3193.26,66106.49,69299.75,2887.49,8977,3,8980
2022-04-08,,3331.95,66148.54,69480.49,2895.02,8908,10,8918
2022-05-08,,3163.24,66716.1,69879.34,2911.64,8253,29,8282
2022-06-08,,2725.22,66869.62,69594.84,2899.79,6358,29,6387
2022-07-08,,2438.27,66259.65,68697.92,2862.41,5941,51,5992
2022-08-08,,2967.18,65096.84,68064.02,2836.0,8145,29,8174
2022-09-08,,3266.22,65519.77,68785.99,2866.08,8757,25,8782
2022-10-08,,3418.42,64794.34,68212.76,2842.2,9008,29,9037
2022-11-08,,3327.97,64267.57,67595.54,2816.48,8790,16,8806
2022-12-08,,2905.78,65172.3,68078.08,2836.59,7456,14,7470
"August 13, 2022",Q69306520,2304.12,66616.04,68920.16,2871.67,5075,16,5091
"August 14, 2022",Q69306521,2383.31,66318.86,68702.17,2862.59,4880,49,4929
"August 15, 2022",Q69306522,2333.38,66536.66,68870.04,2869.59,4850,36,4886
"August 16, 2022",Q69306523,2577.72,67035.88,69613.6,2900.57,7236,12,7248
"August 17, 2022",Q69306524,2907.84,66493.39,69401.23,2891.72,7349,11,7360
"August 18, 2022",Q69306525,3718.75,66681.02,70399.77,2933.32,9308,18,9326
"August 19, 2022",Q69306526,2793.04,66880.61,69673.65,2903.07,7298,7,7305
"August 20, 2022",Q69306527,2415.68,67469.08,69884.76,2911.87,5883,8,5891
"August 21, 2022",Q69306528,2496.31,66863.98,69360.29,2890.01,5736,17,5753
"August 22, 2022",Q69306529,3217.0,66490.49,69707.49,2904.48,8362,18,8380
"August 23, 2022",Q69306530,3413.53,66617.35,70030.88,2917.95,9267,13,9280
"August 24, 2022",Q69306532,3977.34,65784.33,69761.67,2906.74,10168,46,10214
"August 25, 2022",Q69306533,3908.18,66523.91,70432.09,2934.67,9930,32,9962
"August 26, 2022",Q69306534,3326.17,67424.58,70750.75,2947.95,9017,50,9067
"August 27, 2022",Q69306535,4034.97,66901.19,70936.16,2955.67,9424,64,9488
"August 28, 2022",Q69306536,3043.72,65942.02,68985.74,2874.41,7415,41,7456
"August 29, 2022",Q69306537,3823.85,65900.09,69723.94,2905.16,10169,14,10183
"August 30, 2022",Q69306538,4351.08,65727.08,70078.16,2919.92,11962,8,11970
"August 31, 2022",Q69306539,4823.42,65800.04,70623.46,2942.64,12788,18,12806
2022-01-09,,4780.28,65996.55,70776.83,2949.03,12367,9,12376
2022-02-09,,4400.05,65040.47,69440.52,2893.36,11978,22,12000
2022-03-09,,4200.58,64317.63,68518.21,2854.93,10231,37,10268
2022-04-09,,3923.57,64034.37,67957.94,2831.58,8781,31,8812
2022-05-09,,5091.91,63760.59,68852.5,2868.85,12841,30,12871
2022-06-09,,5153.98,63229.27,68383.25,2849.3,13643,16,13659
2022-07-09,,5064.66,63640.25,68704.91,2862.7,13347,14,13361
2022-08-09,,5494.5,63548.68,69043.18,2876.8,14323,19,14342
2022-09-09,,5228.55,62699.55,67928.1,2830.34,13894,26,13920
2022-10-09,,4470.93,61968.11,66439.04,2768.29,10593,49,10642
2022-11-09,,4437.09,61428.42,65865.51,2744.4,10103,56,10159
2022-12-09,,4326.94,61953.49,66280.43,2761.68,11310,18,11328
"September 13, 2022",Q69306553,4356.18,62587.59,66943.77,2789.32,10221,44,10265
"September 14, 2022",Q69306554,5131.48,60934.5,66065.98,2752.75,14051,40,14091
"September 15, 2022",Q69306555,5011.53,61598.66,66610.19,2775.42,12309,30,12339
"September 16, 2022",Q69306556,5521.95,61020.35,66542.3,2772.6,13947,41,13988
"September 17, 2022",Q69306557,4675.47,61551.12,66226.59,2759.44,10750,52,10802
"September 18, 2022",Q69306558,4633.5,61556.93,66190.43,2757.93,10402,47,10449
2022-09-19,,5046.38,62023.2,67069.58,2794.57,13363,44,13407
"September 20, 2022",Q69306560,5336.92,61672.47,67009.39,2792.06,14206,33,14239
"September 21, 2022",Q69306561,5623.61,61163.07,66786.68,2782.78,15149,49,15198
"September 22, 2022",Q69306562,5855.83,59842.04,65697.87,2737.41,15625,44,15669
"September 23, 2022",Q69306563,5365.87,59904.94,65270.81,2719.62,13388,28,13416
"September 24, 2022",Q69306564,4700.22,60515.14,65215.36,2717.31,11016,50,11066
"September 25, 2022",Q69306565,3786.8,61108.99,64895.79,2703.99,8512,22,8534
"September 26, 2022",Q69306566,4655.92,61094.8,65750.72,2739.61,12328,12,12340
"September 27, 2022",Q69306567,5445.43,60087.92,65533.35,2730.56,13870,18,13888
"September 28, 2022",Q69306568,5341.9,60674.18,66016.08,2750.67,14225,14,14239
"September 29, 2022",Q69306569,4337.15,61845.51,66182.66,2757.61,11548,26,11574
"September 30, 2022",Q69306570,4992.58,60606.3,65598.88,2733.29,12923,34,12957
2022-01-10,,4191.73,60395.1,64586.83,2691.12,10214,52,10266
2022-02-10,,4347.25,60162.4,64509.65,2687.9,9962,34,9996
2022-03-10,,4613.65,59632.77,64246.42,2676.93,12620,19,12639
2022-04-10,,5177.03,60033.1,65210.13,2717.09,14122,9,14131
2022-05-10,,5508.54,59450.46,64959.0,2706.63,14753,13,14766
2022-06-10,,5312.81,60014.94,65327.75,2721.99,14254,6,14260
2022-07-10,,5061.61,61037.56,66099.17,2754.13,13595,17,13612
2022-08-10,,4495.29,61991.88,66487.17,2770.3,10783,66,10849
2022-09-10,,4074.53,60869.09,64943.62,2705.98,9889,84,9973
2022-10-10,,3504.47,61648.67,65153.14,2714.71,9542,18,9560
2022-11-10,,4828.62,61507.63,66336.25,2764.01,13029,47,13076
2022-12-10,,4097.77,61650.3,65748.07,2739.5,9601,35,9636
"October 13, 2022",Q69306583,4461.98,60370.23,64832.21,2701.34,13047,40,13087
"October 14, 2022",Q69306584,4591.48,59868.96,64460.44,2685.85,12839,19,12858
"October 15, 2022",Q69306585,4105.38,60020.84,64126.22,2671.93,10547,40,10587
"October 16, 2022",Q69306586,4072.48,59758.92,63831.4,2659.64,9702,28,9730
"October 17, 2022",Q69306587,4550.36,59099.09,63649.45,2652.06,11984,19,12003
"October 18, 2022",Q69306588,4732.9,58362.03,63094.93,2628.96,13708,21,13729
"October 19, 2022",Q69306589,4607.93,59227.08,63835.01,2659.79,12409,21,12430
"October 20, 2022",Q69306590,3288.45,60532.39,63820.84,2659.2,8417,12,8429
"October 21, 2022",Q69306591,3924.93,61382.37,65307.3,2721.14,10485,15,10500
"October 22, 2022",Q69306592,3360.0,61568.53,64928.53,2705.36,8104,40,8144
"October 23, 2022",Q69306593,2632.27,62266.21,64898.48,2704.1,6422,20,6442
"October 24, 2022",Q69306594,4149.1,61548.24,65697.34,2737.39,11568,24,11592
"October 25, 2022",Q69306595,4921.0,60185.94,65106.94,2712.79,13181,16,13197
"October 26, 2022",Q69306596,4698.22,58176.65,62874.87,2619.79,13340,40,13380
